orig_location,address_clean,latitude,longitude
39 E 11TH ST,"39 E 11TH ST Chicago, IL.",41.86922185,-87.62552996
37 E 11TH ST,"37 E 11TH ST Chicago, IL.",41.86922185,-87.6255441
31 E 11TH ST,"31 E 11TH ST Chicago, IL.",41.86922152,-87.62558342
908 W ROOSEVELT RD,"908 W ROOSEVELT RD Chicago, IL.",41.86717605,-87.64918105
383 W ARMITAGE AVE,"383 W ARMITAGE AVE Chicago, IL.",41.91826804,-87.63849687
377 W ARMITAGE AVE,"377 W ARMITAGE AVE Chicago, IL.",41.91826951,-87.63840623
371 W ARMITAGE AVE,"371 W ARMITAGE AVE Chicago, IL.",41.91827099,-87.63831559
337 W ARMITAGE AVE,"337 W ARMITAGE AVE Chicago, IL.",41.91828084,-87.63780397
63 E HUBBARD ST,"63 E HUBBARD ST Chicago, IL.",41.89001809,-87.62717879
867 W TAYLOR ST,"867 W TAYLOR ST Chicago, IL.",41.8694514,-87.64841535
2133 N SOUTHPORT AVE,"2133 N SOUTHPORT AVE Chicago, IL.",41.92089939,-87.66310323
2110 N CLYBOURN AVE,"2110 N CLYBOURN AVE Chicago, IL.",41.91981408,-87.66201213
3044 N SOUTHPORT AVE,"3044 N SOUTHPORT AVE Chicago, IL.",41.93723013,-87.66381203
1640 N CLYBOURN AVE,"1640 N CLYBOURN AVE Chicago, IL.",41.91122763,-87.65007207
1632 N CLYBOURN AVE,"1632 N CLYBOURN AVE Chicago, IL.",41.91116198,-87.64998028
38 E 11TH ST,"38 E 11TH ST Chicago, IL.",41.86930627,-87.62700006
1182 N ASHLAND AVE,"1182 N ASHLAND AVE Chicago, IL.",41.90271359,-87.66755198
1132 N ASHLAND AVE,"1132 N ASHLAND AVE Chicago, IL.",41.90249991,-87.66754735
1120 N ASHLAND AVE,"1120 N ASHLAND AVE Chicago, IL.",41.9020953,-87.66753572
1118 N ASHLAND AVE,"1118 N ASHLAND AVE Chicago, IL.",41.90203116,-87.6675338
1054 N ASHLAND AVE,"1054 N ASHLAND AVE Chicago, IL.",41.90114913,-87.66751005
912 N ASHLAND AVE,"912 N ASHLAND AVE Chicago, IL.",41.89833677,-87.66743148
3034 N CLARK ST,"3034 N CLARK ST Chicago, IL.",41.93690385,-87.64829644
852 N ASHLAND AVE,"852 N ASHLAND AVE Chicago, IL.",41.89770754,-87.66741337
2929 N CLARK ST,"2929 N CLARK ST Chicago, IL.",41.93560783,-87.64707003
2881 N CLARK ST,"2881 N CLARK ST Chicago, IL.",41.93467684,-87.64631905
521 N DEARBORN ST,"521 N DEARBORN ST Chicago, IL.",41.89204625,-87.62958731
500 W ARMITAGE AVE,"500 W ARMITAGE AVE Chicago, IL.",41.91834144,-87.64132424
826 W ARMITAGE AVE,"826 W ARMITAGE AVE Chicago, IL.",41.91822054,-87.64958934
300 E CHICAGO AVE,"300 E CHICAGO AVE Chicago, IL.",41.89663164,-87.63607957
2649 N CLARK ST,"2649 N CLARK ST Chicago, IL.",41.93067488,-87.64379617
843 N ASHLAND AVE,"843 N ASHLAND AVE Chicago, IL.",41.89738944,-87.66725226
1023 N ASHLAND AVE,"1023 N ASHLAND AVE Chicago, IL.",41.90039075,-87.66733211
1047 N ASHLAND AVE,"1047 N ASHLAND AVE Chicago, IL.",41.90109934,-87.6673539
1121 N ASHLAND AVE,"1121 N ASHLAND AVE Chicago, IL.",41.90216781,-87.66738387
1171 N ASHLAND AVE,"1171 N ASHLAND AVE Chicago, IL.",41.90266419,-87.66739692
1179 N ASHLAND AVE,"1179 N ASHLAND AVE Chicago, IL.",41.90269836,-87.66739766
1325 N ASHLAND AVE,"1325 N ASHLAND AVE Chicago, IL.",41.90600784,-87.66748711
1525 W FULLERTON AVE,"1525 W FULLERTON AVE Chicago, IL.",41.92511184,-87.66675796
1151 W FULLERTON AVE,"1151 W FULLERTON AVE Chicago, IL.",41.92524684,-87.65755746
1055 W FULLERTON AVE,"1055 W FULLERTON AVE Chicago, IL.",41.92529184,-87.65526753
1025 W FULLERTON AVE,"1025 W FULLERTON AVE Chicago, IL.",41.92530084,-87.65459189
827 W FULLERTON AVE,"827 W FULLERTON AVE Chicago, IL.",41.92537067,-87.65031346
771 W FULLERTON AVE,"771 W FULLERTON AVE Chicago, IL.",41.9254181,-87.64715885
753 W FULLERTON AVE,"753 W FULLERTON AVE Chicago, IL.",41.92542363,-87.64696651
749 W FULLERTON AVE,"749 W FULLERTON AVE Chicago, IL.",41.92542486,-87.64692377
1330 W BELMONT AVE,"1330 W BELMONT AVE Chicago, IL.",41.93984295,-87.66249974
715 W FULLERTON AVE,"715 W FULLERTON AVE Chicago, IL.",41.92543532,-87.64656047
3034 N SOUTHPORT AVE,"3034 N SOUTHPORT AVE Chicago, IL.",41.93711033,-87.66380577
2214 N CLARK ST,"2214 N CLARK ST Chicago, IL.",41.92302121,-87.63900209
26 E SUPERIOR ST,"26 E SUPERIOR ST Chicago, IL.",41.89576284,-87.62645214
2534 N SOUTHPORT AVE,"2534 N SOUTHPORT AVE Chicago, IL.",41.9280441,-87.66349383
833 W FULLERTON AVE,"833 W FULLERTON AVE Chicago, IL.",41.92536863,-87.65037922
856 N DEARBORN ST,"856 N DEARBORN ST Chicago, IL.",41.89740857,-87.62987242
72 W DELAWARE PL,"72 W DELAWARE PL Chicago, IL.",41.89880244,-87.63063479
1800 N WELLS ST,"1800 N WELLS ST Chicago, IL.",41.91486589,-87.63490026
1740 N WELLS ST,"1740 N WELLS ST Chicago, IL.",41.91409849,-87.63487923
353 W INSTITUTE PL,"353 W INSTITUTE PL Chicago, IL.",41.89733118,-87.63659276
907 N ORLEANS ST,"907 N ORLEANS ST Chicago, IL.",41.89978468,-87.63721647
903 N ORLEANS ST,"903 N ORLEANS ST Chicago, IL.",41.89933622,-87.63720147
935 N ORLEANS ST,"935 N ORLEANS ST Chicago, IL.",41.89998854,-87.63722344
949 N ORLEANS ST,"949 N ORLEANS ST Chicago, IL.",41.90009027,-87.63722736
35 N FRANKLIN ST,"35 N FRANKLIN ST Chicago, IL.",41.88217286,-87.63524061
2677 N LINCOLN AVE,"2677 N LINCOLN AVE Chicago, IL.",41.93051398,-87.65574249
638 N SEDGWICK ST,"638 N SEDGWICK ST Chicago, IL.",41.89414431,-87.63860719
215 W ERIE ST,"215 W ERIE ST Chicago, IL.",41.89392418,-87.63489149
2720 N HALSTED ST,"2720 N HALSTED ST Chicago, IL.",41.93182144,-87.64905648
430 W DICKENS AVE,"430 W DICKENS AVE Chicago, IL.",41.92018367,-87.64009479
432 W DICKENS AVE,"432 W DICKENS AVE Chicago, IL.",41.92018317,-87.64010904
624 W ARMITAGE AVE,"624 W ARMITAGE AVE Chicago, IL.",41.91830745,-87.64385887
676 W ARMITAGE AVE,"676 W ARMITAGE AVE Chicago, IL.",41.91830544,-87.64409338
841 W ARMITAGE AVE,"841 W ARMITAGE AVE Chicago, IL.",41.91809758,-87.65009602
987 W HARRISON ST,"987 W HARRISON ST Chicago, IL.",41.87426617,-87.65142792
235 S FRANKLIN ST,"235 S FRANKLIN ST Chicago, IL.",41.87876085,-87.63514223
752 S HALSTED ST,"752 S HALSTED ST Chicago, IL.",41.8717965,-87.64720934
772 S HALSTED ST,"772 S HALSTED ST Chicago, IL.",41.87162782,-87.64720743
245 N STETSON AVE,"245 N STETSON AVE Chicago, IL.",41.88638191,-87.62224162
256 N STETSON AVE,"256 N STETSON AVE Chicago, IL.",41.8870627,-87.6223486
913 N ASHLAND AVE,"913 N ASHLAND AVE Chicago, IL.",41.89832817,-87.66727727
923 N ASHLAND AVE,"923 N ASHLAND AVE Chicago, IL.",41.89866966,-87.66728542
933 N ASHLAND AVE,"933 N ASHLAND AVE Chicago, IL.",41.89890391,-87.66729345
943 N ASHLAND AVE,"943 N ASHLAND AVE Chicago, IL.",41.89901629,-87.66729816
1019 N ASHLAND AVE,"1019 N ASHLAND AVE Chicago, IL.",41.90027724,-87.66732931
1021 N ASHLAND AVE,"1021 N ASHLAND AVE Chicago, IL.",41.90033399,-87.66733071
1035 N ASHLAND AVE,"1035 N ASHLAND AVE Chicago, IL.",41.90076403,-87.6673445
113 N FRANKLIN ST,"113 N FRANKLIN ST Chicago, IL.",41.88521122,-87.63531351
455 N NEW ST,"455 N NEW ST Chicago, IL.",41.89073695,-87.61852252
443 N MCCLURG CT,"443 N MCCLURG CT Chicago, IL.",41.88994295,-87.61755652
1347 W BELMONT AVE,"1347 W BELMONT AVE Chicago, IL.",41.93973241,-87.66220517
1339 W BELMONT AVE,"1339 W BELMONT AVE Chicago, IL.",41.93973433,-87.66206584
1337 W BELMONT AVE,"1337 W BELMONT AVE Chicago, IL.",41.93973481,-87.66203101
920 W BELMONT AVE,"920 W BELMONT AVE Chicago, IL.",41.94000086,-87.65207682
912 W BELMONT AVE,"912 W BELMONT AVE Chicago, IL.",41.94000373,-87.65188042
914 W BELMONT AVE,"914 W BELMONT AVE Chicago, IL.",41.94000301,-87.65192952
1118 W BELMONT AVE,"1118 W BELMONT AVE Chicago, IL.",41.93991557,-87.65746496
1523 W IRVING PARK RD,"1523 W IRVING PARK RD Chicago, IL.",41.95424406,-87.66790296
1015 W IRVING PARK RD,"1015 W IRVING PARK RD Chicago, IL.",41.95441853,-87.65526099
3718 N HALSTED ST,"3718 N HALSTED ST Chicago, IL.",41.94955152,-87.64963521
3174 N HALSTED ST,"3174 N HALSTED ST Chicago, IL.",41.93837232,-87.6492893
2628 N HALSTED ST,"2628 N HALSTED ST Chicago, IL.",41.92981179,-87.64899108
2434 N HALSTED ST,"2434 N HALSTED ST Chicago, IL.",41.92686128,-87.64888788
2014 N HALSTED ST,"2014 N HALSTED ST Chicago, IL.",41.9184752,-87.64859821
261 E 26TH ST,"261 E 26TH ST Chicago, IL.",41.84561796,-87.62113729
855 W WASHINGTON BLVD,"855 W WASHINGTON BLVD Chicago, IL.",41.88305747,-87.6489813
975 W JACKSON BLVD,"975 W JACKSON BLVD Chicago, IL.",41.87784385,-87.64998344
959 W JACKSON BLVD,"959 W JACKSON BLVD Chicago, IL.",41.87784385,-87.64991287
955 W JACKSON BLVD,"955 W JACKSON BLVD Chicago, IL.",41.87784385,-87.64989522
2137 S STATE ST,"2137 S STATE ST Chicago, IL.",41.8537551,-87.62702415
2101 S STATE ST,"2101 S STATE ST Chicago, IL.",41.85419299,-87.62703434
47 N FRANKLIN ST,"47 N FRANKLIN ST Chicago, IL.",41.88223709,-87.63524136
135 N FRANKLIN ST,"135 N FRANKLIN ST Chicago, IL.",41.88532896,-87.63530688
510 W ROOSEVELT RD,"510 W ROOSEVELT RD Chicago, IL.",41.86731144,-87.639632
752 W ROOSEVELT RD,"752 W ROOSEVELT RD Chicago, IL.",41.86722144,-87.6458476
842 W ROOSEVELT RD,"842 W ROOSEVELT RD Chicago, IL.",41.86719444,-87.64777056
858 W ROOSEVELT RD,"858 W ROOSEVELT RD Chicago, IL.",41.86719339,-87.64818709
920 W ROOSEVELT RD,"920 W ROOSEVELT RD Chicago, IL.",41.86717248,-87.64942003
1700 S ASHLAND AVE,"1700 S ASHLAND AVE Chicago, IL.",41.85864486,-87.66625139
1708 S ASHLAND AVE,"1708 S ASHLAND AVE Chicago, IL.",41.85858001,-87.66624831
1814 S ASHLAND AVE,"1814 S ASHLAND AVE Chicago, IL.",41.85727374,-87.66620808
1818 S ASHLAND AVE,"1818 S ASHLAND AVE Chicago, IL.",41.85714133,-87.66620591
802 W JACKSON BLVD,"802 W JACKSON BLVD Chicago, IL.",41.87800344,-87.64738559
1819 S ASHLAND AVE,"1819 S ASHLAND AVE Chicago, IL.",41.8574832,-87.66605765
1713 S ASHLAND AVE,"1713 S ASHLAND AVE Chicago, IL.",41.85855165,-87.666093
985 W ROOSEVELT RD,"985 W ROOSEVELT RD Chicago, IL.",41.86703594,-87.65074833
309 N DESPLAINES ST,"309 N DESPLAINES ST Chicago, IL.",41.88762145,-87.64422373
1338 S HALSTED ST,"1338 S HALSTED ST Chicago, IL.",41.86428688,-87.64691266
209 S DESPLAINES ST,"209 S DESPLAINES ST Chicago, IL.",41.87916159,-87.64396125
211 S DESPLAINES ST,"211 S DESPLAINES ST Chicago, IL.",41.87915089,-87.64396086
237 S DESPLAINES ST,"237 S DESPLAINES ST Chicago, IL.",41.87901128,-87.64395728
217 S JEFFERSON ST,"217 S JEFFERSON ST Chicago, IL.",41.87849774,-87.64247473
19 N JEFFERSON ST,"19 N JEFFERSON ST Chicago, IL.",41.88211788,-87.64259266
567 W FULTON ST,"567 W FULTON ST Chicago, IL.",41.88675385,-87.64179847
2204 S ARCHER AVE,"2204 S ARCHER AVE Chicago, IL.",41.85247878,-87.63575577
2210 S ARCHER AVE,"2210 S ARCHER AVE Chicago, IL.",41.85238149,-87.63595887
2126 S ARCHER AVE,"2126 S ARCHER AVE Chicago, IL.",41.85344616,-87.63375095
1928 N LINCOLN AVE,"1928 N LINCOLN AVE Chicago, IL.",41.91703322,-87.63710581
450 W ILLINOIS ST,"450 W ILLINOIS ST Chicago, IL.",41.89113035,-87.61639875
715 N WELLS ST,"715 N WELLS ST Chicago, IL.",41.89519587,-87.63408504
751 N CLARK ST,"751 N CLARK ST Chicago, IL.",41.89595217,-87.63115136
670 N DEARBORN ST,"670 N DEARBORN ST Chicago, IL.",41.89431778,-87.62979927
886 N DEARBORN ST,"886 N DEARBORN ST Chicago, IL.",41.89778137,-87.62988732
829 N ORLEANS ST,"829 N ORLEANS ST Chicago, IL.",41.89802301,-87.63714813
947 N ORLEANS ST,"947 N ORLEANS ST Chicago, IL.",41.90007573,-87.6372268
2608 N HALSTED ST,"2608 N HALSTED ST Chicago, IL.",41.92933181,-87.64897429
207 S DESPLAINES ST,"207 S DESPLAINES ST Chicago, IL.",41.87917229,-87.64396163
2454 N LINCOLN AVE,"2454 N LINCOLN AVE Chicago, IL.",41.92658144,-87.65046005
1734 N WELLS ST,"1734 N WELLS ST Chicago, IL.",41.91394074,-87.63487332
2433 N LINCOLN AVE,"2433 N LINCOLN AVE Chicago, IL.",41.92622542,-87.64974363
912 W RANDOLPH ST,"912 W RANDOLPH ST Chicago, IL.",41.88452843,-87.65036133
1108 W RANDOLPH ST,"1108 W RANDOLPH ST Chicago, IL.",41.88444611,-87.65489006
1146 W RANDOLPH ST,"1146 W RANDOLPH ST Chicago, IL.",41.88442359,-87.65598387
1405 W RANDOLPH ST,"1405 W RANDOLPH ST Chicago, IL.",41.8845976,-87.66417813
3445 N HALSTED ST,"3445 N HALSTED ST Chicago, IL.",41.94479181,-87.649335
1009 W RANDOLPH ST,"1009 W RANDOLPH ST Chicago, IL.",41.8841324,-87.65342467
112 N GREEN ST,"112 N GREEN ST Chicago, IL.",41.88336154,-87.6486502
10 S GREEN ST,"10 S GREEN ST Chicago, IL.",41.8816057,-87.64860433
13 N SANGAMON ST,"13 N SANGAMON ST Chicago, IL.",41.88224983,-87.65080392
2545 N SOUTHPORT AVE,"2545 N SOUTHPORT AVE Chicago, IL.",41.92816339,-87.66334309
742 N LA SALLE ST,"742 N LA SALLE ST Chicago, IL.",41.89620112,-87.6328573
718 N LA SALLE ST,"718 N LA SALLE ST Chicago, IL.",41.89552241,-87.63284372
1680 N HALSTED ST,"1680 N HALSTED ST Chicago, IL.",41.91245767,-87.64839609
1845 N LINCOLN AVE,"1845 N LINCOLN AVE Chicago, IL.",41.91637753,-87.63596957
440 N LA SALLE ST,"440 N LA SALLE ST Chicago, IL.",41.89045702,-87.63272783
3900 N BROADWAY ,"3900 N BROADWAY  Chicago, IL.",41.95280026,-87.64973309
75 E WACKER DR,"75 E WACKER DR Chicago, IL.",41.88795084,-87.62529948
112 E WACKER DR,"112 E WACKER DR Chicago, IL.",41.88835054,-87.62415187
3714 N HALSTED ST,"3714 N HALSTED ST Chicago, IL.",41.94946759,-87.64963221
3656 N BROADWAY ST,"3656 N BROADWAY ST Chicago, IL.",41.94848319,-87.64803912
3652 N BROADWAY ST,"3652 N BROADWAY ST Chicago, IL.",41.94842461,-87.64800372
528 W ADAMS ST,"528 W ADAMS ST Chicago, IL.",41.87933929,-87.64194538
3316 N BROADWAY,"3316 N BROADWAY Chicago, IL.",41.94243865,-87.64454978
770 S HALSTED ST,"770 S HALSTED ST Chicago, IL.",41.87164469,-87.64720762
429 W DIVERSEY PKWY,"429 W DIVERSEY PKWY Chicago, IL.",41.93284947,-87.63993312
83 E 9TH ST,"83 E 9TH ST Chicago, IL.",41.87048911,-87.62616999
444 W DIVERSEY PKWY,"444 W DIVERSEY PKWY Chicago, IL.",41.93293965,-87.64126776
1716 S HALSTED ST,"1716 S HALSTED ST Chicago, IL.",41.85848098,-87.6467371
2813 N BROADWAY ST,"2813 N BROADWAY ST Chicago, IL.",41.93353596,-87.64461373
72 E 26TH ST,"72 E 26TH ST Chicago, IL.",41.84567545,-87.62502645
320 E 26TH ST,"320 E 26TH ST Chicago, IL.",41.84574838,-87.6201066
123 E LAKE ST,"123 E LAKE ST Chicago, IL.",41.88571142,-87.62350824
166 N STETSON AVE,"166 N STETSON AVE Chicago, IL.",41.88586672,-87.6223855
2646 N HALSTED ST,"2646 N HALSTED ST Chicago, IL.",41.93024369,-87.64900556
2438 N HALSTED ST,"2438 N HALSTED ST Chicago, IL.",41.9269149,-87.64888978
2212 N HALSTED ST,"2212 N HALSTED ST Chicago, IL.",41.9220843,-87.64871864
2007 N HALSTED ST,"2007 N HALSTED ST Chicago, IL.",41.91833926,-87.64843918
2211 N HALSTED ST,"2211 N HALSTED ST Chicago, IL.",41.92205291,-87.6485634
2619 N HALSTED ST,"2619 N HALSTED ST Chicago, IL.",41.92957483,-87.64882904
2623 N HALSTED ST,"2623 N HALSTED ST Chicago, IL.",41.92967069,-87.64883227
2707 N HALSTED ST,"2707 N HALSTED ST Chicago, IL.",41.93167367,-87.64889694
2923 N HALSTED ST,"2923 N HALSTED ST Chicago, IL.",41.93518849,-87.64902242
3507 N HALSTED ST,"3507 N HALSTED ST Chicago, IL.",41.94565481,-87.64936046
449 W SUPERIOR ST,"449 W SUPERIOR ST Chicago, IL.",41.89545615,-87.64039293
447 W SUPERIOR ST,"447 W SUPERIOR ST Chicago, IL.",41.89545657,-87.64035161
1029 W HARRISON ST,"1029 W HARRISON ST Chicago, IL.",41.87424594,-87.65257447
2316 N CLARK ST,"2316 N CLARK ST Chicago, IL.",41.92422411,-87.63972474
618 S HALSTED ST,"618 S HALSTED ST Chicago, IL.",41.87399973,-87.64728747
1048 W TAYLOR ST,"1048 W TAYLOR ST Chicago, IL.",41.86953444,-87.65307574
1056 W TAYLOR ST,"1056 W TAYLOR ST Chicago, IL.",41.86952758,-87.65336049
1151 W TAYLOR ST,"1151 W TAYLOR ST Chicago, IL.",41.86937485,-87.65560528
1210 W TAYLOR ST,"1210 W TAYLOR ST Chicago, IL.",41.86946543,-87.65724531
583 S MORGAN ST,"583 S MORGAN ST Chicago, IL.",41.87518493,-87.6517633
213 S DESPLAINES ST,"213 S DESPLAINES ST Chicago, IL.",41.87914019,-87.64396048
216 N CLINTON ST,"216 N CLINTON ST Chicago, IL.",41.88591585,-87.64138721
338 S CLINTON ST,"338 S CLINTON ST Chicago, IL.",41.87751789,-87.64112793
636 S WABASH AVE,"636 S WABASH AVE Chicago, IL.",41.87370495,-87.62605408
2470 N LINCOLN AVE,"2470 N LINCOLN AVE Chicago, IL.",41.92682935,-87.65080541
1335 W 18TH ST,"1335 W 18TH ST Chicago, IL.",41.85783686,-87.66029082
1175 W 18TH ST,"1175 W 18TH ST Chicago, IL.",41.85790339,-87.6560255
779 W 18TH ST,"779 W 18TH ST Chicago, IL.",41.85748586,-87.64634009
2108 S WENTWORTH AVE,"2108 S WENTWORTH AVE Chicago, IL.",41.8541882,-87.63189
789 W 26TH ST,"789 W 26TH ST Chicago, IL.",41.84527286,-87.64627778
537 W 26TH ST,"537 W 26TH ST Chicago, IL.",41.8453485,-87.64056817
31 E 26TH ST,"31 E 26TH ST Chicago, IL.",41.8455464,-87.6258536
1838 S MICHIGAN AVE,"1838 S MICHIGAN AVE Chicago, IL.",41.85738212,-87.6239988
725 W ADAMS ST,"725 W ADAMS ST Chicago, IL.",41.87917066,-87.64657866
749 W ADAMS ST,"749 W ADAMS ST Chicago, IL.",41.87916702,-87.64675478
1801 S WABASH AVE,"1801 S WABASH AVE Chicago, IL.",41.85780166,-87.62553175
1626 S HALSTED ST,"1626 S HALSTED ST Chicago, IL.",41.85908642,-87.6467582
460 N NEW ST,"460 N NEW ST Chicago, IL.",41.89076633,-87.61867764
442 N NEW ST,"442 N NEW ST Chicago, IL.",41.89066764,-87.61867303
418 N NEW ST,"418 N NEW ST Chicago, IL.",41.89053801,-87.61866986
461 N MCCLURG CT,"461 N MCCLURG CT Chicago, IL.",41.8901035,-87.61756081
463 N MCCLURG CT,"463 N MCCLURG CT Chicago, IL.",41.89012129,-87.6175614
269 E GRAND AVE,"269 E GRAND AVE Chicago, IL.",41.89173325,-87.62100603
31 E GRAND AVE,"31 E GRAND AVE Chicago, IL.",41.89163571,-87.62627259
705 N MILWAUKEE AVE,"705 N MILWAUKEE AVE Chicago, IL.",41.89449683,-87.65258886
837 N MILWAUKEE AVE,"837 N MILWAUKEE AVE Chicago, IL.",41.89705285,-87.65654793
1180 N ASHLAND AVE,"1180 N ASHLAND AVE Chicago, IL.",41.90270505,-87.66755179
1144 N ASHLAND AVE,"1144 N ASHLAND AVE Chicago, IL.",41.90255116,-87.66754863
1140 N ASHLAND AVE,"1140 N ASHLAND AVE Chicago, IL.",41.90253407,-87.6675482
1036 N ASHLAND AVE,"1036 N ASHLAND AVE Chicago, IL.",41.90077578,-87.66749892
518 N MILWAUKEE AVE,"518 N MILWAUKEE AVE Chicago, IL.",41.89175267,-87.64858666
445 N FRANKLIN ST,"445 N FRANKLIN ST Chicago, IL.",41.89019114,-87.63546147
3819 N BROADWAY ST,"3819 N BROADWAY ST Chicago, IL.",41.95178496,-87.64954776
1733 N WELLS ST,"1733 N WELLS ST Chicago, IL.",41.91374503,-87.63471207
2445 N LINCOLN AVE,"2445 N LINCOLN AVE Chicago, IL.",41.92645123,-87.65006134
3129 N LINCOLN AVE,"3129 N LINCOLN AVE Chicago, IL.",41.93846136,-87.66686608
1145 W BELMONT AVE,"1145 W BELMONT AVE Chicago, IL.",41.93979984,-87.6579961
2500 N HALSTED ST,"2500 N HALSTED ST Chicago, IL.",41.92775027,-87.64892025
3526 N CLARK ST,"3526 N CLARK ST Chicago, IL.",41.94616319,-87.65577172
2156 N HALSTED ST,"2156 N HALSTED ST Chicago, IL.",41.92102852,-87.64868588
2020 N CLARK ST ,"2020 N CLARK ST  Chicago, IL.",41.91916117,-87.63664166
2850 N CLARK ST,"2850 N CLARK ST Chicago, IL.",41.93413356,-87.64605234
3324 N SOUTHPORT AVE,"3324 N SOUTHPORT AVE Chicago, IL.",41.94224393,-87.66396183
3111 N SOUTHPORT AVE,"3111 N SOUTHPORT AVE Chicago, IL.",41.93826699,-87.66368969
2855 N SOUTHPORT AVE,"2855 N SOUTHPORT AVE Chicago, IL.",41.93370967,-87.6635264
2742 N SOUTHPORT AVE,"2742 N SOUTHPORT AVE Chicago, IL.",41.93182921,-87.66361972
211 W RANDOLPH ST,"211 W RANDOLPH ST Chicago, IL.",41.88441385,-87.63410988
1008 W RANDOLPH ST,"1008 W RANDOLPH ST Chicago, IL.",41.8844947,-87.65239804
1943 N HALSTED ST,"1943 N HALSTED ST Chicago, IL.",41.91692296,-87.64837629
2375 N HALSTED ST,"2375 N HALSTED ST Chicago, IL.",41.92439052,-87.64864517
1320 W RANDOLPH ST,"1320 W RANDOLPH ST Chicago, IL.",41.88439399,-87.66359629
1360 W RANDOLPH ST,"1360 W RANDOLPH ST Chicago, IL.",41.88453334,-87.66382721
1415 W RANDOLPH ST,"1415 W RANDOLPH ST Chicago, IL.",41.88463243,-87.66423586
2110 N HALSTED ST,"2110 N HALSTED ST Chicago, IL.",41.92022454,-87.64865891
2108 N HALSTED ST,"2108 N HALSTED ST Chicago, IL.",41.92018959,-87.6486576
1013 W RANDOLPH ST,"1013 W RANDOLPH ST Chicago, IL.",41.88413176,-87.65346596
1484 N HALSTED ST,"1484 N HALSTED ST Chicago, IL.",41.90828548,-87.64828416
1006 N CLARK ST,"1006 N CLARK ST Chicago, IL.",41.90068249,-87.63143095
155 E SOUTH WATER ST,"155 E SOUTH WATER ST Chicago, IL.",41.8865329,-87.6176973
395 W ADAMS ST,"395 W ADAMS ST Chicago, IL.",41.87928385,-87.63761823
500 S HALSTED ST,"500 S HALSTED ST Chicago, IL.",41.87499985,-87.64722819
1424 W ROOSEVELT RD,"1424 W ROOSEVELT RD Chicago, IL.",41.86696317,-87.66221006
933 N RUSH ST,"933 N RUSH ST Chicago, IL.",41.90010769,-87.62712875
1933 N CLARK ST,"1933 N CLARK ST Chicago, IL.",41.91626246,-87.63466669
1248 W 18TH ST,"1248 W 18TH ST Chicago, IL.",41.85797639,-87.65834584
869 W 18TH ST,"869 W 18TH ST Chicago, IL.",41.85803239,-87.64697936
1818 S HALSTED ST,"1818 S HALSTED ST Chicago, IL.",41.85748491,-87.64670939
326 N ABERDEEN ST,"326 N ABERDEEN ST Chicago, IL.",41.88696926,-87.6545872
308 N ABERDEEN ST,"308 N ABERDEEN ST Chicago, IL.",41.886824,-87.65458396
1364 W RANDOLPH ST,"1364 W RANDOLPH ST Chicago, IL.",41.88454727,-87.6638503
481 W 26TH ST,"481 W 26TH ST Chicago, IL.",41.84536306,-87.63960504
1373 W RANDOLPH ST,"1373 W RANDOLPH ST Chicago, IL.",41.88448612,-87.6639934
1367 W RANDOLPH ST,"1367 W RANDOLPH ST Chicago, IL.",41.88446522,-87.66395876
10 S ABERDEEN ST,"10 S ABERDEEN ST Chicago, IL.",41.88111434,-87.65476127
1123 W FULLERTON AVE,"1123 W FULLERTON AVE Chicago, IL.",41.92524918,-87.65742399
1113 W FULLERTON AVE,"1113 W FULLERTON AVE Chicago, IL.",41.92525092,-87.65737774
1077 W FULLERTON AVE,"1077 W FULLERTON AVE Chicago, IL.",41.92529184,-87.65560815
719 W FULLERTON AVE,"719 W FULLERTON AVE Chicago, IL.",41.92543409,-87.64660321
711 W FULLERTON AVE,"711 W FULLERTON AVE Chicago, IL.",41.92543584,-87.64652068
683 S CLINTON ST,"683 S CLINTON ST Chicago, IL.",41.87344737,-87.64084685
668 S JEFFERSON ST,"668 S JEFFERSON ST Chicago, IL.",41.87384794,-87.64248412
206 S JEFFERSON ST,"206 S JEFFERSON ST Chicago, IL.",41.87918734,-87.6426532
130 S JEFFERSON ST,"130 S JEFFERSON ST Chicago, IL.",41.88013498,-87.64268207
1029 W DIVERSEY PKWY,"1029 W DIVERSEY PKWY Chicago, IL.",41.93256015,-87.6550254
811 W DIVERSEY PKWY,"811 W DIVERSEY PKWY Chicago, IL.",41.93264767,-87.64972817
721 W DIVERSEY PKWY,"721 W DIVERSEY PKWY Chicago, IL.",41.93269471,-87.64744714
430 W DIVERSEY PKWY,"430 W DIVERSEY PKWY Chicago, IL.",41.93295043,-87.64067494
1010 W DIVERSEY PKWY,"1010 W DIVERSEY PKWY Chicago, IL.",41.93268514,-87.6543285
1016 W DIVERSEY PKWY,"1016 W DIVERSEY PKWY Chicago, IL.",41.93268248,-87.6545624
314 N JEFFERSON ST,"314 N JEFFERSON ST Chicago, IL.",41.88754764,-87.64290027
